guid/_isPermaLink,guid/__text,link,author/name/__text,category/0,category/1,category/2,category/3,category/4,title,description,pubDate,updated/__text,location/_xmlns,location/__text,category/5
false,271147,https://stackoverflow.com/jobs/271147/sr-python-developer-immediate-6-month-contract-pacific-dental-services?a=1sVVqtWBU2uA&so_medium=Talent&so_source=TalentApi,Pacific Dental Services,python,sql,json,orm,tensorflow,"Sr. Python Developer - Immediate 6 month contract opportunity at Pacific Dental Services (Irvine, CA)","<p>Starting a company from scratch isn&rsquo;t as difficult as it sounds. It&rsquo;s actually a lot harder. Before Pacific Dental Services<sup>&reg;</sup>&nbsp;officially started in 1994, so much work and effort went into learning how dental practices operate &ndash; from payroll and taxes, to implementing new technology and dealing with insurance companies. So really, the story starts before PDS even opened as a company.</p><br /><p><strong>Job Description</strong></p><br /><p><strong>Responsibilities</strong></p><br /><ul><br /><li>Writing reusable, testable, and efficient code</li><br /><li>Design and implementation of low-latency, high-availability, and performance applications</li><br /><li>Integration of user-facing elements developed by front-end developers with server side logic</li><br /><li>Implementation of security and data protection</li><br /><li>Integration of data storage solutions</li><br /></ul><br /><p><strong><br> <strong>Skills And Qualifications</strong></strong></p><br /><ul><br /><li>Expert in Python, with knowledge of at least one Python web framework</li><br /><li>Familiarity with some ORM (Object Relational Mapper) libraries</li><br /><li>Able to integrate multiple data sources and databases into one system</li><br /><li>Understanding of the threading limitations of Python, and multi-process architecture</li><br /><li>Good understanding of server-side templating languages</li><br /><li>Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3</li><br /></ul><br /><p><strong><br> <strong>Ideal candidate will be experienced with:</strong></strong></p><br /><ul><br /><li>Senior / expert development background</li><br /><li>Language: Python, JSON, C++, SQL</li><br /><li>Environments: Window and/or Linux</li><br /><li>Experience: hands-on with Cloud platform (GCP, AWS, Azure), experience developing AI/ML products with TensorFlow (image recognition, NLP natural language processing).</li><br /><li>Nice to have: security protocols, exposure to Healthcare line of business, DICOM format.</li><br /></ul>","Wed, 15 Jan 2020 17:18:56 Z",2020-01-15T17:18:56Z,http://stackoverflow.com/jobs/,"Irvine, CA",
false,361396,https://stackoverflow.com/jobs/361396/senior-software-engineer-resume-search-indeed?a=1XcsGgCmPyXC&so_medium=Talent&so_source=TalentApi,Indeed,oop,java,design,,,"Senior Software Engineer - Resume Search at Indeed (Seattle, WA)","Our mission: <br>As the worlds number 1 job site, our mission is to help people get jobs. We need talented, passionate people working together to make this happen. We are looking to grow our teams with people who share our energy and enthusiasm for creating the best experience for job seekers.<br>The team: <br>Resume Search.  Find and Engage the People youll Hire<br>Helping people to get jobs is hard, even in todays market. Hundreds of thousands of recruiters sift through millions of resumes. Our vision is to use technology to disrupt the status quo and enable recruiters to be more effective. We will use the right tool for the right situation (e.g., machine learning and other automation techniques) to offload the repetitive, time-consuming tasks so that recruiters can concentrate on customer service. For example, our system will match the best candidates to each job, based on both skills and culture fit. Recruiter will receive recommendations, rather than having to manually search. Our business is growing rapidly, both in revenue and number of customers, but we have just started. There are numerous opportunities for building new systems and product features, but we need talented, passionate people working together to make this happen. We are looking to grow our teams with people who share our energy and enthusiasm for creating the best experience for job seekers.<br><br>All Indeed teams work together towards this mission by constantly innovating and improving every part of the job seeking experience. In the Resume Search team, our focus in on employers and our goal is to help people get jobs by make recruiting easy and frictionless. We provide a suite of world-class recruiting tools on a highly distributed platform that scales to the needs of the 3+ million companies that use Indeed to hire. Our tools include a search system for finding the most relevant resumes fast and contact management for engaging candidates. <br><br>The base salary range below represents the low and high end of the Indeed salary range for this position. Actual salaries will vary and may be above or below the range based on various factors including but not limited to location, experience, and performance. The range listed is just one component of Indeed's total compensation package for employees. Other rewards may include quarterly bonuses, Long Term Incentive Plan units, an open Paid Time Off policy, and many region-specific benefits. <br><br>Seattle Base Salary Range: 144,000 - 180,000 USD per year<br>Your job: <br>As a software engineer, you will be expected to design new system, build them, and sometimes invent new algorithms. At the same time, you will be mentoring less experienced developers, applying engineering best practices, and helping to create a culture of software quality and operational excellence through the organization. You will work with Product Managers (PM), Data Scientists (DS), Quality Assurance (QA), and other stakeholders. You wont just take requests. You will have the opportunity to help define the product roadmap and to provide input into the business strategy. <br><br>	If our mission and these challenges resonate with you, or if youve simply been frustrated by the job hunting process at one point or another, then we need to talk!<br>About you: <br>Requirements<br><br>	* <br><br>	Design, build, and maintain software services and distributed systems (experience with UIs is a plus)<br>	* <br><br>	Contribute to the teams technology roadmap and vision <br>	* <br><br>	Collaborate with PMs and QA to ensure that our products provide the best possible customer experience<br>	* <br><br>	Mentor and help grow other software developers<br>	* <br><br>	Help build an engineering culture with a high bar for quality, ownership, and bias for action<br><br>	We're looking for someone who <br><br>	* <br><br>	Is passionate about software quality, improving the design/development process, and building highly available systems<br>	* <br><br>	Is obsessive about providing the best possible customer experience<br>	* <br><br>	Thrives in a highly diverse, collaborative, and cross-functional environment<br>	* <br><br>	Stays abreast of modern technologies and practices, and judiciously recommends the introduction of new technology into our product<br><br>	Requirements <br><br>	* <br><br>	Bachelors Degree in Computer Science or a related field (Masters is a plus)<br>	* <br><br>	Self-directed and capable of working effectively in a highly innovative and fast-paced environment<br>	* <br><br>	3+ years of software development experience with programming languages such as Java, C#/C++, or Go<br>	* <br><br>	Experience with Object-Oriented Programming (OOP) and/or Design (OOD) <br>	* <br><br>	Experience building complex, highly scalable software systems <br>	* <br><br>	Deep understanding of best engineering practices for the full software development life cycle (SDLC), including coding standards, code review, source control, build, test, deploy, and operations<br><br>Indeed provides a variety of benefits that help us focus on our mission of helping people get jobs. <br><br>View our bounty of perks: [1] http://indeedhi.re/IndeedBenefits  <br><br>View Indeed's Applicant Privacy Terms: [2] https://www.indeed.com/legal/applicant-privacy<br><br>","Fri, 07 Feb 2020 18:30:57 Z",2020-02-07T18:30:57Z,http://stackoverflow.com/jobs/,"Seattle, WA",
false,361299,https://stackoverflow.com/jobs/361299/metal-ecosystem-development-engineer-apple?a=1XarDgI9A0r6&so_medium=Talent&so_source=TalentApi,Apple,c++,qt,c,,,"Metal Ecosystem Development Engineer at Apple (Cupertino, CA)","Apples GPU Software team provides the graphics software foundation across all of Apple's innovative products, including iPhone, iPad, Apple TV, Mac, and Apple Watch. Our responsibilities encompass the frameworks, developer tools, and device drivers for the GPU and Display on Apples hardware.<br /><br />Metal 2 provides near-direct access to the graphics processing unit (GPU), enabling you to improve the graphics and compute potential of apps on iOS, macOS, watchOS, and tvOS. Building upon an efficient low-overhead architecture with pre-compiled shaders, fine-grained resource control, and multithreading support, Metal 2 further boosts performance by enabling the GPU to take more control of the rendering pipeline. Moving beyond just graphics, Metal 2's deep support for GPU-accelerated machine learning and improved developer tools make it even easier to debug, optimize, and deploy Metal apps. On Mac, Metal 2 adds support for virtual reality (VR) rendering and external GPUs, and provides new APIs and optimizations to help developers adapt these new technologies within their apps.<br><br><span>GPUSW's Metal Ecosystem team is now seeking a world-class, driven, and dedicated engineer to work alongside developers to integrate and optimize Metal into their iOS and macOS applications. Are you ready to engage with developers to advance their success using Apples tools and technologies related to Metal?<br /><br />RESPONSIBILITIES:<br />Analyze developers products and report on their use of the Metal API, recommending optimizations, algorithms, and techniques to improve their applications <br /><br />Host developers during in-person engineering sessions<br /><br />You will be a key source for all aspects of Metal application development, including engineering, documentation, training, and relationship management<br /><br /></span>","Fri, 07 Feb 2020 14:25:25 Z",2020-02-07T14:25:25Z,http://stackoverflow.com/jobs/,"Cupertino, CA",
false,363270,https://stackoverflow.com/jobs/363270/senior-software-engineering-architect-western-union?a=1XPqz077bqZq&so_medium=Talent&so_source=TalentApi,Western Union,web-services,sql,,,,"Senior Software Engineering Architect at Western Union (Denver, CO)","Sr. Software Engineering Architect  Denver, Colorado<p>Are you ready to join an advanced team in a global company that is passionate about preventing money laundering, human smuggling, fraud and other illegal financial transactions? Join Western Union as a Sr. Software Engineering Architect.<p> <p>Motivated by our values: purpose driven, globally minded, and trustworthy & respectful<p>Were a FinTech thats using insight from customers and colleagues worldwide to improve financial services for families, small businesses, multinational corporations, and non-profit organizations. Were a team of over 10,000 people spanning 200 countries and territories. We believe when money moves, better things happen.<p> <p>Better requires process discipline and simplification<p>Well be looking to you to lead product solutioning end to end for new innovations with iterative improvements. Youll be working with engineering and business partners to define and build out complex solutions, driving value through business process simplification, automation and new product capabilities and innovations.  You will be passionate about the customer journey, product quality, performance tuning, troubleshooting, and continuous development.<p> <p>As a senior software architect, youll have 8 -10+ years experience in software engineering, architecture and systems integration in a fast-paced, corporate environment. A technical bachelors or masters degree is highly desirable.  Youll have extensive experience building a microservices based architecture using Spring Boot as well as legacy J2EE, developed and deployed at scale. Youll also have strong experience with data structures, algorithms, OOPs, and OOA/D, building high performance, mission critical server-based applications utilizing Java.  You have expertise in building applications with database backend, e.g. Oracle, DB2, SQL, plus experience in XML, JSON, Web technologies, Web Services, Restful services, Cloud, Linux/Unix and expertise building applications using AI/ML technologies.<p> <p>Join us, and lets move money for better<p>Western Union is transforming its business and shaping the financial services sector by driving quality, convenience, and customer service to new levels of excellence. Its an exciting time for our organization, as the largest cross-border money transfer operator, trusted by millions of consumers around the world. If youre ready to unleash your potential to help drive change through bottom-up innovation, apply now.<p> <p>Were a company on the move, and we want our people to grow and develop. Youll have plenty of opportunities to learn new skills and build a career, as well as a great salary and benefits package.<p> <p>Inclusion and diversity are fundamental to our culture and success. Western Union is proud to be an Equal Opportunity-Affirmative Action Employer. The company will provide accommodation to applicants, including those with disabilities, during the recruitment process, in accordance with applicable laws. We are committed to equal employment opportunity regardless of race, color, religion, sex (including pregnancy or related medical conditions), national origin, veteran status, sexual orientation, gender identity, age, disability, marital status, or any other protected category.<p> <p>#LI-LF1</p>","Thu, 13 Feb 2020 00:02:04 Z",2020-02-13T00:02:04Z,http://stackoverflow.com/jobs/,"Denver, CO",
false,353945,https://stackoverflow.com/jobs/353945/software-engineer-product-full-stack-facebook?a=1UHxa5fBeL4c&so_medium=Talent&so_source=TalentApi,Facebook,reactjs,javascript,php,,,"Software Engineer, Product (Full Stack) at Facebook (Menlo Park, CA)","<p>Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.</p><p>We are the teams who create all of Facebook's products used by 1.5 billion plus people around the world. Want to build new features and improve existing products like Messenger, Video, Groups, News Feed, Search and more? Want to solve unique, large scale, highly complex technical problems? Facebook is seeking experienced Full-Stack Software Engineers to join our product teams. You can help build the next-generation of products that help us connect the next billion people, create new features that have billions of interactions per day and be a part of a team thats working to help people connect with each other around the globe. Join us!This position is full-time and based in our Menlo Park, CA office.</p><p><strong>Responsibilities</strong></p><ul><li>Full stack web/mobile application development with a variety of languages including but not limited to PHP, JavaScript, HTML, etc.</li><li>Create consumer products and features using internal programming language Hack</li><li>Implement web or mobile interfaces using XHTML, CSS, and JavaScript</li><li>Work closely with our PM and design teams to define feature specifications and build the next generation of products leveraging frameworks such as React &amp; React Native</li><li>Work closely with operations and infrastructure to build and scale back-end services</li><li>Build report interfaces and data feeds</li></ul><p><strong>Minimum Qualifications</strong></p><ul><li>5+ years of programming experience</li><li>5+ years of experience with relational databases and SQL</li><li>5+ years of experience with web technologies: JavaScript, XHTML, CSS</li></ul><p><strong>Preferred Qualifications</strong></p><ul><li>B.S. or M.S. Computer Science or related field</li><li>Experience with PHP and C++</li></ul><p>Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.<br /><br />Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.</p>","Wed, 22 Jan 2020 20:50:57 Z",2020-01-22T20:50:57Z,http://stackoverflow.com/jobs/,"Menlo Park, CA",
false,353887,https://stackoverflow.com/jobs/353887/calibra-software-engineer-backend-facebook?a=1UGkogOnyRgI&so_medium=Talent&so_source=TalentApi,Facebook,web-services,c++,python,,,"Calibra Software Engineer, Backend at Facebook (Menlo Park, CA)","<p>Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.</p><p>In June 2019, the Libra Association announced plans for Libra  a new global cryptocurrency that runs on the Libra network. Libra's mission is to create a simple global financial infrastructure that empowers billions of people around the world. It's powered by blockchain technology and the plan is to launch it in 2020. <br><br>Calibra is a newly formed Facebook subsidiary whose goal is to provide financial services that will enable people to access and participate in the Libra network. Our first product will be a digital wallet for Libra, a new global currency powered by blockchain technology, and it will be available in 2020 in Messenger, WhatsApp, and as a standalone app. Our vision is to reinvent money and transform the global economy so people everywhere can live better lives. Calibra will let you send Libra to almost anyone with a smartphone, as easily and instantly as you might send a text message or photo, and at low to no cost. And, in time, we plan to offer additional services for people and businesses, such as paying bills with the push of a button, buying a cup of coffee with the scan of a code, or riding your local public transit without needing to carry cash or a metro pass. <br><br>Were still early in the process of developing Calibra, and are looking for talented, passionate, mission-driven people to join our team so we can build a future together that empowers billions of people around the world. <br><br>The Calibra engineering team is seeking backend engineers with strong experience developing scalable product infrastructure to support mobile and web applications. The ideal candidate should be comfortable working in a brand new codebase and helping to establish best practices and coding standards. Additionally, previous experience on payment- or finance-related applications or customer onboarding is a bonus.</p><p><strong>Responsibilities</strong></p><ul><li>Work closely with our product, design, and client teams to define, architect, and build product infrastructure to support Calibra products</li><li>Optimize and scale infrastructure systems to support Facebook-scale user-bases</li><li>Contribute best-in-class programming skills to develop innovative solutions to novel infrastructure challenges</li></ul><p><strong>Minimum Qualifications</strong></p><ul><li>B.S. or M.S. in Computer Science or 2+ years in software development experience</li><li>2+ years of object-oriented software development experience</li><li>2+ years of experience building product infrastructure in Python, PHP, C/C++, Java, or similar language</li><li>Experience with modern data storage and retrieval systems</li><li>Experience with distributed caching systems</li><li>Experience with software build and deployment systems</li><li>Experience with multi-threading and memory management</li><li>Experience partnering with multiple engineering teams to define reusable infrastructure</li></ul><p>Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.<br /><br />Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.</p>","Wed, 22 Jan 2020 20:50:31 Z",2020-01-22T20:50:31Z,http://stackoverflow.com/jobs/,"Menlo Park, CA",
false,287784,https://stackoverflow.com/jobs/287784/full-stack-engineer-givelify?a=1yvR9Ce4uNji&so_medium=Talent&so_source=TalentApi,Givelify,php,node.js,angular,python,github,"Full Stack Engineer at Givelify (Dallas, TX) (allows remote)","<p>We are looking for a&nbsp;Full Stack Engineer to join our team with a &ldquo;take no prisoners&rdquo; attitude to join our team. Why is Engineering at Givelify Different: Moonshots are our norm. Our product impacts real people on the ground. We build with passion. High standard of engineering quality. Solve unique scalability challenges. You will have the ability to touch all aspects of Engineering and Product Development.</p><br /><p><strong>Key Responsibilities:</strong></p><br /><ul><br /><li>Engineering efforts in building out new features that directly impact the relationship between causes and their supporters.</li><br /><li>Engineer highly available, scalable software and data architectures.</li><br /><li>Build out real-time analytics and reporting dashboards that are optimized for big data and synced in real time across multiple clients.</li><br /><li>Work with a small team of experienced and highly talented engineers in a CI/CD environment with cutting-edge technologies.</li><br /><li>Work with our front-end team to fine tune our REST APIs.</li><br /><li>Work with our DevOps team to ensure a scalable, secure, redundant, distributed production environment system.</li><br /><li>Implement mathematical and machine learning algorithms under guidance from Givelify&rsquo;s data scientists.</li><br /></ul><br /><p><strong>Our evolving stack:</strong></p><br /><ul><br /><li><strong>Development:</strong>&nbsp;PHP (Yii), Node.js, Angular, Python, Spark,</li><br /><li><strong>CI/CD:</strong>&nbsp;Jenkins, Github, Jira, Selenium, PHPUnit</li><br /></ul><br /><p><strong>Ideal Qualifications:</strong></p><br /><ul><br /><li>Experience in building large scale distributed web applications.</li><br /><li>Excellent object-oriented development skills.</li><br /><li>Deep understanding of graph design principles with a strong background full-stack development environments.</li><br /><li>Optimization of databases for big data environment, structuring of queries for fast responses.</li><br /><li>Past experience in significant cross-functional engineering efforts.</li><br /><li>Experience with cloud computing platforms (e.g. Amazon AWS, Microsoft Azure, Google App Engine, etc.).</li><br /><li>Deep understanding of big O notation and algorithm complexity analysis.</li><br /><li>Excellent communication and interpersonal skills.</li><br /><li>Experience leading engineering/development teams.</li><br /><li>A Bachelor&rsquo;s with 5+ years of experience or a M.S./Ph.D. with relevant academic/research experience in Computer Science, Computer Engineering, Mathematics, Physics, or equivalent degree.</li><br /></ul>","Wed, 29 Jan 2020 18:29:45 Z",2020-01-29T18:29:45Z,http://stackoverflow.com/jobs/,"Dallas, TX",
false,294968,https://stackoverflow.com/jobs/294968/bioinformatician-chromologic-llc?a=1AVet4t7j1Cg&so_medium=Talent&so_source=TalentApi,"ChromoLogic, LLC",r,python,,,,"Bioinformatician at ChromoLogic, LLC (Monrovia, CA)","<p><strong>Job Summary</strong> ChromoLogic is in need of a bioinformatician to help direct the discovery and validation of nucleic acid biomarkers for prognostic medical applications. The ideal candidate will have a strong background in developing pipelines for analysis of NGS data, machine learning and Bayesian statistical methods.</p><br /><p><strong>Job Duties</strong></p><br /><p>&bull; Support research and development efforts for nucleic acid biomarker identification.</p><br /><p>&bull; Work closely with experimental scientists, lead end-to-end studies from hypotheses and experimental design, to analysis plans, implementation and pipelining, to methods assessment and result reporting or publication.</p><br /><p>&bull; Collaborate with internal and external teams to advance current research portfolio</p><br /><p>&bull; Prepare technical documents, such as publications, proposals, SOPs, and reports.</p><br /><p><strong>Skills Requirements</strong> &bull; A Ph.D. in computational biology, biostatistics, statistics or related fields.</p><br /><p>&bull; 2-5+ years of postdoctoral or industrial experience preferred.</p><br /><p>&bull; Demonstrated ability to work independently and lead others in designing and developing experiments, and analyzing and interpreting data.</p><br /><p>&bull; Proficiency in Python, R, or similar programming languages.</p><br /><p>&bull; Demonstrated ability to perform collaborative research in an interdisciplinary team environment.</p><br /><p>&bull; Excellent written and oral scientific communication skills.</p><br /><p>&bull; US Citizen or US Permanent Resident due to government contract requirements.</p><br /><p><strong>Benefits</strong></p><br /><p>&bull; Highly competitive Flexible Salary Program</p><br /><p>&bull; Above industry standards fringe benefits.</p><br /><p>&bull; Give Back &amp; Get Back: Volunteer 4 hours of your time to the community and receive one full day off.</p><br /><p>&bull; Company paid holidays.</p><br /><p>&bull; Paid PTO &amp; sick days</p><br /><p>&bull; Great 401k options.</p><br /><p>&bull; Healthy and fun working environment.</p><br /><p>&bull; Contribute to a team looking to save lives and make the world secure.</p>","Thu, 06 Feb 2020 22:18:24 Z",2020-02-06T22:18:24Z,http://stackoverflow.com/jobs/,"Monrovia, CA",
false,361210,https://stackoverflow.com/jobs/361210/qa-automation-engineer-fear-apple?a=1X8ATH0fjOzC&so_medium=Talent&so_source=TalentApi,Apple,qa,automation,testing,,,"QA Automation Engineer, FEAR at Apple (Cupertino, CA)","Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. Bring your passion and dedication to our team and there's no telling what you could accomplish.<br /><br />Apple services are an essential part of the Apple experience that extends even beyond the owners of Apple devices. Our users rely on services such as iMessage, iTunes, the App Store, and iCloud to communicate, to access powerful applications and media content, and to build, store and protect their memories seamlessly across all their devices.<br /><br />The Automation Engineering team is responsible for establishing a culture of quality by refining and enforcing quality standards and processes. The team develops tools and frameworks that enable the rest of the organization to deliver high quality applications.<br><br><span>We are looking for a motivated automation engineer with strong technical background. Someone that has aspirations to build innovative automation solutions that drives quality and reduce time to market for applications.The successful candidate will have the opportunity to solve complex software testing problems involving distributed systems and big data applications. This position entails developing tools and frameworks that integrate with CI\CD pipelines to ensure every application we ship meets the quality standards. If you have a passion for quality, this position is for you.<br /><br />Responsibilities:<br /><br />  Design and develop the testing infrastructure e.g testing tools, libraries, frameworks. The team         will leverage these to test the software, services, data platforms as well as the machine learning models built on those platforms.<br /><br /> Integrate the testing tools with continuous integration and continuous deployment systems to shorten the feedback loop.<br /><br /> Create detailed and comprehensive test strategies and plans for testing data pipelines, client\server and mobile applications.<br /><br /> Write different types of tests, such as Unit, Integration, Performance and Acceptance for existing and new projects so as to ensure bug free software is delivered to the specification.<br /><br /> Perform manual testing when required, log defects and provide feedback on product features and specifications<br /><br /> Derive quality initiatives for advocating, educating and evangelizing software quality best practices<br /><br /> Keep abreast of new testing tools and strategies and evaluate the technologies to incorporate into the projects.</span>","Fri, 07 Feb 2020 13:15:21 Z",2020-02-07T13:15:21Z,http://stackoverflow.com/jobs/,"Cupertino, CA",
false,302740,https://stackoverflow.com/jobs/302740/director-of-data-engineering-and-analytics-babylist?a=1DwPO5iFRCz6&so_medium=Talent&so_source=TalentApi,Babylist,amazon-redshift,mysql,python,ruby-on-rails,,"Director of Data Engineering and Analytics at Babylist (Oakland, CA)","<p>Babylist is looking for an experienced, highly technical, and driven Director of Data Engineering and Analytics to lead our growing data team. <strong>The ideal candidate will:</strong></p><br /><ul><br /><ul><br /><li>Build and manage a growing team of data engineers, scientists, and analysts</li><br /><li>Build out the Data Operations organization while directly mentoring both data engineering and data analytics staff</li><br /><li>Own the design, construction, and scaling of our internal data platform</li><br /><li>Take the lead in driving better data quality through automation and monitoring</li><br /><li>Partner with business and engineering leaders across organizations to drive product impact via meaningful insights</li><br /><li>Manage third-party relationships with tool vendors</li><br /></ul><br /></ul><br /><p><strong>You are someone who:</strong></p><br /><ul><br /><ul><br /><li>Has an extensive software engineering background immersed in software systems</li><br /><li>Can manage the details of end-to-end implementation, keeping track of dependencies within a large design, and communicating the vision and ideas to both technical and non-technical audiences</li><br /><li>Understands and has experience with a variety of technologies&nbsp;with the proven ability to quickly and effectively assimilate and apply new technologies</li><br /><li>Has deep understanding and experience with data architectures, information systems deployment and storage techniques and information management and analysis tools</li><br /><li>Possesses excellent interpersonal and team-building skills</li><br /><li>Enjoys leading, recruiting, mentoring and motivating engineers</li><br /><li>Has a positive, people-oriented, and energetic attitude</li><br /></ul><br /></ul><br /><p><strong>In your past work, you:</strong></p><br /><ul><br /><ul><br /><li>Worked with Data Scientists or Machine Learning Engineers as customers of your software</li><br /><li>Designed and built production ETLs and data pipelines</li><br /><li>Worked with data warehousing tools such as Amazon Redshift, Hive, or Spark and used queuing technologies such as Rabbit MQ or Amazon SQS</li><br /><li>Deployed both SQL and NoSQL database technologies such as PostgresSQL, MySQL, Cassandra, CouchDB, MongoDB</li><br /><li>Have gained a deep understanding of the operational aspects of a distributed system</li><br /><li>Learned what it takes to repeatedly ship code to a production environment</li><br /></ul><br /></ul>","Tue, 11 Feb 2020 22:20:21 Z",2020-02-11T22:20:21Z,http://stackoverflow.com/jobs/,"Oakland, CA",
false,354452,https://stackoverflow.com/jobs/354452/java-developer-ephesoft?a=1US4LukvIivC&so_medium=Talent&so_source=TalentApi,Ephesoft,java,ocr,web-services,database,,"Java Developer at Ephesoft (Irvine, CA)","<p><strong>Ready to invent the future?</strong> Ephesoft is immediately hiring talented, driven Software Engineers to help in building our smart data capture technology and multiple products.&nbsp; We are looking for all levels of&nbsp;Java enterprise development experience.&nbsp; &nbsp;Must have a passion for refactoring legacy code, integrating automated testing, breaking dependencies, adopting continuous integration and modernizing software.&nbsp; Exposure to developing Machine Learning/Artificial Intelligence technologies would be a plus.</p><br /><p><strong><strong>Qualifications</strong></strong></p><br /><ul><br /><li>1+ years of experience developing enterprise class solutions using Java technologies</li><br /><li>Strong soft skills with demonstrable experience building a DevOps culture of collaboration, innovation, learning, and continuous delivery of value to clients</li><br /><li>Experience leading UI development using Google Web Toolkit and exposure to frontend frameworks like Angular and React; developing applications for international market a plus</li><br /><li>Able to read, write, and understand Regular Expressions plus exposure to search technologies like Lucene</li><br /><li>Experience with document capture technology, OCR, and Image processing highly desired</li><br /><li>Experience developing products that support multiple database technologies including SQL Server, Oracle, MariaDB, and MySQL</li><br /><li>Familiarity with building, deploying, and operating solutions on AWS and Azure a plus</li><br /><li>Proven track record delivering successful, customer-facing, revenue-generating products, ideally using the most-modern development techniques, including continuous integration, continuous deployment and continuous delivery pipeline.</li><br /></ul>","Thu, 23 Jan 2020 18:20:29 Z",2020-01-23T18:20:29Z,http://stackoverflow.com/jobs/,"Irvine, CA",
